raw_row_number,date,time,location,lat,lng,district,subject_age,subject_race,subject_sex,officer_id_hash,department_name,type,arrest_made,citation_issued,warning_issued,outcome,contraband_found,search_conducted,search_vehicle,search_basis,reason_for_stop,raw_subject_race_code,raw_subject_ethnicity_code,raw_search_authorization_code,raw_intervention_disposition_code
123,2013-11-06,14:35:00,120 murphy rd,41.739642100000005,-72.65317009999998,SOUTH MEADOWS,25,white,male,8b2fef1448,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
120,2013-11-06,14:54:00,63 hamner st,41.7326232,-72.67302149999998,SOUTH END,36,hispanic,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Moving Violation,W,H,N,I
112,2013-11-06,15:15:00,russ @ broad,41.7614909,-72.6868637,FROG HOLLOW,27,white,female,ed0bfbd4f9,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Moving Violation,W,N,N,I
114,2013-11-06,15:20:00,120 airport st,41.741274600000004,-72.6612887,SOUTH MEADOWS,35,black,female,8b2fef1448,Hartford,vehicular,FALSE,FALSE,TRUE,warning,FALSE,TRUE,FALSE,probable cause,Other,B,N,O,V
96,2013-11-06,15:30:00,120 Airport Rd,41.741274600000004,-72.6612887,SOUTH MEADOWS,62,white,male,8b2fef1448,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Other,W,N,O,I
105,2013-11-06,15:35:00,brown@ franklin,41.7370815,-72.6753277,SOUTH END,33,white,male,bfd95da21a,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Moving Violation,W,N,N,I
103,2013-11-06,15:45:00,120 Airport Rd,41.741274600000004,-72.6612887,SOUTH MEADOWS,58,hispanic,male,8b2fef1448,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Cell Phone,W,H,O,I
115,2013-11-06,15:55:00,campfield at otis,41.739299200000005,-72.6825605,SOUTH END,49,hispanic,male,8b2fef1448,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,H,N,I
104,2013-11-06,16:07:00,airport @ locust,41.7383236,-72.66638540000001,SOUTH MEADOWS,60,white,male,8b2fef1448,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Other,W,N,O,I
124,2013-11-06,16:56:00,franklin @ bushnell,41.7409486,-72.6759931,SOUTH END,18,white,male,b1f0a7b433,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Window Tint,W,N,N,M
99,2013-11-06,17:59:00,100 PARK ST,41.7574408,-72.67769990000001,SOUTH GREEN,57,hispanic,male,3b4d309830,Hartford,vehicular,FALSE,FALSE,TRUE,warning,FALSE,TRUE,FALSE,probable cause,Moving Violation,W,H,O,V
108,2013-11-06,18:50:00,2995 MAIN ST,41.7935029,-72.66727089999998,NORTHEAST,56,black,female,a3c5e74ce1,Hartford,vehicular,FALSE,FALSE,TRUE,warning,FALSE,TRUE,FALSE,probable cause,Other,B,N,O,V
92,2013-11-06,19:30:00,76 main st,41.7564254,-72.67493840000002,SHELDON-CHARTER OAK,49,black,female,336cf207a7,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Defective Lights,B,N,N,V
118,2013-11-06,20:30:00,new britain @ zion,41.74116799999999,-72.69427189999998,SOUTH WEST,25,white,male,ed0bfbd4f9,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,TRUE,consent,Moving Violation,W,N,C,I
171,2013-11-07,07:35:00,russ st at washington st,41.761136799999996,-72.6820023,FROG HOLLOW,73,white,female,64c45ad59f,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Traffic Control Signal,W,N,N,I
170,2013-11-07,08:45:00,high st at chapel st,41.7713746,-72.67867609999998,DOWNTOWN,68,white,male,d7407eba64,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Moving Violation,W,N,N,W
164,2013-11-07,09:45:00,115 ENFIELD ST,41.7844688,-72.6847253,NORTHEAST,28,black,male,0937d949e0,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Other,B,N,N,V
152,2013-11-07,10:01:00,main st at asylum st,41.7664945,-72.673198,DOWNTOWN,29,black,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,B,N,N,I
134,2013-11-07,10:18:00,market st at plesamt st,41.772106,-72.67095760000002,DOWNTOWN,22,white,male,09739d95d7,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Window Tint,W,N,N,M
151,2013-11-07,10:37:00,10 BROAD ST,41.7684426,-72.6860494,ASYLUM HILL,36,black,male,64c45ad59f,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Registration,B,N,N,I
154,2013-11-07,10:40:00,749 albany av,41.7790101,-72.68927959999998,UPPER ALBANY,28,black,female,d3be705adb,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Other,B,N,N,M
130,2013-11-07,10:40:00,ridgefield at westbourn pkwy,41.7868633,-72.6958537,NORTHEAST,52,black,male,c92c08468a,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Stop Sign,B,N,N,I
137,2013-11-07,10:40:00,boce barlow at weston st,41.7889336,-72.6622053,NORTH MEADOWS,52,black,female,5ff5566d6f,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Traffic Control Signal,B,N,N,I
165,2013-11-07,10:45:00,318 albany av,41.776757700000005,-72.6819536,CLAY-ARSENAL,40,white,male,8d927f52b8,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Suspended License,W,N,N,M
143,2013-11-07,10:59:00,277 NEW PARK AV,41.748952200000005,-72.7128152,PARKVILLE,39,black,female,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Speed Related,B,N,N,I
153,2013-11-07,11:00:00,277 NEW PARK AV,41.748952200000005,-72.7128152,PARKVILLE,31,hispanic,male,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Speed Related,W,H,N,I
127,2013-11-07,11:10:00,277 NEW PARK AV,41.748952200000005,-72.7128152,PARKVILLE,33,hispanic,male,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Speed Related,W,H,N,I
147,2013-11-07,11:12:00,516 ALBANY AV,41.7780932,-72.68502020000001,CLAY-ARSENAL,30,white,female,d3be705adb,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Suspended License,W,N,N,M
174,2013-11-07,11:14:00,277 NEW PARK AV,41.748952200000005,-72.7128152,PARKVILLE,38,hispanic,male,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Speed Related,W,H,N,I
138,2013-11-07,11:17:00,1333 mai nst,41.7726037,-72.6765511,DOWNTOWN,49,black,female,8d927f52b8,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Suspended License,B,N,N,M
163,2013-11-07,11:18:00,277 NEW PARK A V,41.748952200000005,-72.7128152,PARKVILLE,53,white,female,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Speed Related,W,N,N,I
158,2013-11-07,11:26:00,popielusko at wyllys st,41.7568378,-72.67242639999998,SHELDON-CHARTER OAK,46,hispanic,male,09739d95d7,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Other,W,H,N,M
142,2013-11-07,11:30:00,227 new park av,41.7492399,-72.7118188,PARKVILLE,39,hispanic,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Speed Related,W,H,N,I
133,2013-11-07,11:40:00,277 NEW PARK AV,41.748952200000005,-72.7128152,PARKVILLE,47,hispanic,male,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Speed Related,W,H,N,I
144,2013-11-07,11:48:00,277 NEW PARK AV,41.748952200000005,-72.7128152,PARKVILLE,57,white,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Speed Related,W,N,N,I
139,2013-11-07,11:53:00,277 NEW PARK AV,41.748952200000005,-72.7128152,PARKVILLE,55,hispanic,female,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Speed Related,W,H,N,I
161,2013-11-07,11:55:00,airport at locus st,41.7383236,-72.66638540000001,SOUTH MEADOWS,35,black,female,8b2fef1448,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Traffic Control Signal,B,N,N,I
157,2013-11-07,11:58:00,277 NEW PARK AV,41.748952200000005,-72.7128152,PARKVILLE,41,black,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Speed Related,B,N,N,I
173,2013-11-07,12:01:00,580 albany av,41.7784208,-72.6862234,CLAY-ARSENAL,34,black,female,8d927f52b8,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Suspended License,B,N,N,M
129,2013-11-07,12:07:00,385 GARDEN ST,41.7796096,-72.68535370000001,CLAY-ARSENAL,34,hispanic,male,d3be705adb,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Other,W,H,N,M
135,2013-11-07,12:26:00,9 Wyllys St,41.7555039,-72.6755313,SOUTH GREEN,26,hispanic,male,09739d95d7,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Suspended License,W,H,N,M
148,2013-11-07,12:30:00,35 newton st,41.75828509999999,-72.70758959999998,PARKVILLE,43,hispanic,male,6f73b6b0a3,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Display of Plates,W,H,N,M
145,2013-11-07,12:33:00,pearl st at trumbull s t,41.7663537,-72.67590009999998,DOWNTOWN,49,white,male,5ff5566d6f,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Traffic Control Signal,W,N,N,I
169,2013-11-07,12:36:00,172 middlefield,41.7845932,-72.68605620000001,NORTHEAST,32,black,female,8e4a426f47,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Other,B,N,N,V
132,2013-11-07,12:48:00,jewell st at pearl st,41.7664828,-72.6797584,DOWNTOWN,39,black,male,5ff5566d6f,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Traffic Control Signal,B,N,N,I
128,2013-11-07,12:51:00,190 huyshope dr,41.7547706,-72.6619618,SHELDON-CHARTER OAK,32,black,male,64c45ad59f,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,B,N,N,I
172,2013-11-07,13:06:00,weston st at west service rd,41.7875629,-72.66295040000001,NORTH MEADOWS,64,white,male,5ff5566d6f,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Traffic Control Signal,W,N,N,I
140,2013-11-07,13:07:00,32 sission av,41.75832279999999,-72.7060613,PARKVILLE,34,white,female,6f73b6b0a3,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Display of Plates,W,N,N,V
166,2013-11-07,13:17:00,sequassen st at huyshope,41.756414500000005,-72.66520299999998,SHELDON-CHARTER OAK,57,white,male,64c45ad59f,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Stop Sign,W,N,N,I
131,2013-11-07,13:19:00,I 91 at jennigns rd,41.787924100000005,-72.6595459,NORTH MEADOWS,21,hispanic,male,5ff5566d6f,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,H,N,I
155,2013-11-07,14:12:00,19 JEFFERSON ST,41.75503260000001,-72.67732629999998,SOUTH GREEN,39,white,male,5ffef928d7,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Window Tint,W,N,N,W
141,2013-11-07,14:23:00,242 TRUMBULL ST,41.7680352,-72.67507690000001,DOWNTOWN,53,white,male,5ff5566d6f,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Seatbelt,W,N,N,I
167,2013-11-07,14:50:00,brown st at george st,41.73654260000001,-72.6794968,SOUTH END,49,hispanic,male,8b2fef1448,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Stop Sign,W,H,N,M
168,2013-11-07,15:20:00,300 Locust St,41.740609,-72.6656612,SOUTH MEADOWS,44,hispanic,male,8b2fef1448,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Traffic Control Signal,W,H,N,V
146,2013-11-07,15:40:00,LOCUST ST AT AIRPORT RD,41.7383236,-72.66638540000001,SOUTH MEADOWS,45,black,female,8b2fef1448,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Traffic Control Signal,B,N,N,V
160,2013-11-07,15:43:00,j john st at  park st,41.75728480000001,-72.6773199,SOUTH GREEN,38,hispanic,male,09739d95d7,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Suspended License,W,H,N,M
149,2013-11-07,17:00:00,airport at locus st,41.7383236,-72.66638540000001,SOUTH MEADOWS,34,hispanic,male,8b2fef1448,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,H,N,I
159,2013-11-07,17:00:00,airport rd at locust st,41.7383236,-72.66638540000001,SOUTH MEADOWS,34,hispanic,male,8b2fef1448,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,H,N,I
162,2013-11-07,18:58:00,linnmore at roger st,41.732189399999996,-72.69976,SOUTH WEST,48,white,male,5ac7b58482,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Stop Sign,W,N,N,I
150,2013-11-07,19:12:00,trumbull @ pratt,41.7677987,-72.67549629999998,DOWNTOWN,38,white,female,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Traffic Control Signal,W,N,O,I
156,2013-11-07,19:12:00,linnmore st  at roger st,41.732189399999996,-72.69976,SOUTH WEST,40,white,male,5ac7b58482,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Stop Sign,W,N,N,I
136,2013-11-07,20:48:00,34 CAPEN ST,41.7847891,-72.67607509999998,NORTHEAST,41,black,female,a3c5e74ce1,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Other,B,N,N,V
189,2013-11-08,09:45:00,456 PARK ST,41.7580844,-72.6842127,FROG HOLLOW,37,hispanic,female,5ffef928d7,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Display of Plates,W,H,N,M
214,2013-11-08,10:12:00,MAIN ST AT PRATT,41.767421,-72.6731382,DOWNTOWN,35,white,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
186,2013-11-08,10:30:00,205 greenfield st,41.78414,-72.69304369999998,UPPER ALBANY,22,black,male,d3be705adb,Hartford,vehicular,TRUE,FALSE,FALSE,arrest,TRUE,TRUE,TRUE,consent,Other,B,N,C,U
197,2013-11-08,10:37:00,Main St at Pearl St,41.76580429999999,-72.6733723,DOWNTOWN,23,white,female,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
211,2013-11-08,10:55:00,252 ALBANY AV,41.776536799999995,-72.6807747,CLAY-ARSENAL,62,white,male,9fafb682ba,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Traffic Control Signal,W,N,N,I
209,2013-11-08,11:02:00,hudson st at  jefferson st,41.7554045,-72.67910309999998,SOUTH GREEN,29,hispanic,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Registration,W,H,N,I
208,2013-11-08,11:10:00,410 Windsor St,41.7766601,-72.672591,NORTH MEADOWS,40,hispanic,male,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Speed Related,W,H,N,I
200,2013-11-08,11:10:00,BROAD ST AT CAPITOL AV,41.763667600000005,-72.6866503,DOWNTOWN,22,hispanic,male,3bdd052bbf,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Traffic Control Signal,W,H,N,I
180,2013-11-08,11:15:00,410 Windsor St,41.7766601,-72.672591,NORTH MEADOWS,22,black,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Speed Related,B,N,N,I
183,2013-11-08,11:15:00,410 Windsor St,41.7766601,-72.672591,NORTH MEADOWS,62,hispanic,male,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Speed Related,W,H,N,I
181,2013-11-08,11:17:00,410 Windsor St,41.7766601,-72.672591,NORTH MEADOWS,33,hispanic,female,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Speed Related,W,H,N,I
204,2013-11-08,11:23:00,410 Windsor St,41.7766601,-72.672591,NORTH MEADOWS,41,black,female,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Speed Related,B,N,N,I
217,2013-11-08,11:24:00,300 summit,41.7486373,-72.6928403,BARRY SQUARE,22,black,male,6f73b6b0a3,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Display of Plates,B,N,N,M
199,2013-11-08,11:30:00,410 Windsor St,41.7766601,-72.672591,NORTH MEADOWS,64,black,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Speed Related,B,N,N,I
196,2013-11-08,11:35:00,410 Windsor St,41.7766601,-72.672591,NORTH MEADOWS,40,black,male,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Speed Related,B,N,N,I
210,2013-11-08,11:41:00,410 Windsor St,41.7766601,-72.672591,NORTH MEADOWS,52,black,male,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Speed Related,B,N,N,I
192,2013-11-08,11:43:00,410 Windsor St,41.7766601,-72.672591,NORTH MEADOWS,46,hispanic,female,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Speed Related,W,H,N,I
203,2013-11-08,11:43:00,410 Windsor St,41.7766601,-72.672591,NORTH MEADOWS,26,black,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Speed Related,B,N,N,I
222,2013-11-08,11:45:00,"benton st at ,maple",41.7466884,-72.6808446,BARRY SQUARE,55,white,female,0937d949e0,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Other,W,N,N,V
190,2013-11-08,11:50:00,410 Windsor St,41.7766601,-72.672591,NORTH MEADOWS,23,black,male,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Speed Related,B,N,N,I
207,2013-11-08,11:51:00,410 Windsor St,41.7766601,-72.672591,NORTH MEADOWS,21,black,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Speed Related,B,N,N,I
194,2013-11-08,11:52:00,WYLLYS ST AT GROTON ST,41.7564216,-72.6736178,SHELDON-CHARTER OAK,26,black,female,09739d95d7,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Other,B,N,N,M
205,2013-11-08,11:54:00,410 Windsor St,41.7766601,-72.672591,NORTH MEADOWS,59,white,male,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Speed Related,W,N,N,I
177,2013-11-08,12:03:00,410 Windsor St,41.7766601,-72.672591,NORTH MEADOWS,36,black,female,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Speed Related,B,N,N,I
182,2013-11-08,12:03:00,410 Windsor St,41.7766601,-72.672591,NORTH MEADOWS,46,white,male,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Speed Related,W,N,N,I
221,2013-11-08,12:10:00,410 windsr st,41.7766601,-72.672591,NORTH MEADOWS,30,white,female,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Speed Related,W,N,N,I
219,2013-11-08,12:12:00,1557 albany av,41.784714,-72.7053215,BLUE HILLS,47,white,male,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Speed Related,W,N,N,I
216,2013-11-08,12:13:00,410 WINDSOR,41.7766601,-72.672591,NORTH MEADOWS,28,hispanic,female,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Speed Related,W,H,N,I
224,2013-11-08,12:15:00,410 Windsor St,41.7766601,-72.672591,NORTH MEADOWS,27,white,male,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Speed Related,W,N,N,I
226,2013-11-08,12:25:00,410 Windsor St,41.7766601,-72.672591,NORTH MEADOWS,27,hispanic,female,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Speed Related,W,H,O,I
218,2013-11-08,12:27:00,410 Windsor St,41.7766601,-72.672591,NORTH MEADOWS,55,black,male,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Speed Related,B,N,N,I
188,2013-11-08,12:31:00,410 Windsor St,41.7766601,-72.672591,NORTH MEADOWS,41,white,male,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Speed Related,W,N,N,I
187,2013-11-08,12:40:00,410 Windsor St,41.7766601,-72.672591,NORTH MEADOWS,52,black,female,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Speed Related,B,N,N,I
206,2013-11-08,12:43:00,410 Windsor St,41.7766601,-72.672591,NORTH MEADOWS,38,white,male,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Speed Related,W,N,N,I
191,2013-11-08,12:47:00,410 Windsor St,41.7766601,-72.672591,NORTH MEADOWS,36,black,male,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Speed Related,B,N,N,I
195,2013-11-08,12:47:00,250 MAIN ST,41.7587965,-72.6748922,SHELDON-CHARTER OAK,64,white,female,09739d95d7,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Suspended License,W,N,N,M
179,2013-11-08,12:50:00,410 Windsor St,41.7766601,-72.672591,NORTH MEADOWS,22,black,female,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Speed Related,B,N,N,I
202,2013-11-08,12:50:00,410 Windsor St,41.7766601,-72.672591,NORTH MEADOWS,31,white,female,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Speed Related,W,N,O,I
213,2013-11-08,12:52:00,410 Windsor St,41.7766601,-72.672591,NORTH MEADOWS,52,black,male,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Speed Related,B,N,N,I
225,2013-11-08,13:00:00,410 Windsor St,41.7766601,-72.672591,NORTH MEADOWS,31,black,female,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Speed Related,B,N,N,I
198,2013-11-08,13:01:00,410 Windsor St,41.7766601,-72.672591,NORTH MEADOWS,60,white,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Speed Related,W,N,N,I
176,2013-11-08,13:11:00,main @ pleasant,41.771745700000004,-72.6755955,DOWNTOWN,21,hispanic,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Traffic Control Signal,W,H,O,I
184,2013-11-08,15:37:00,JEFFERSON AT SEYMOUR ST,41.75541629999999,-72.68067719999998,SOUTH GREEN,41,hispanic,female,09739d95d7,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Suspended License,W,H,N,M
212,2013-11-08,16:30:00,sumner st at asylum av,41.7692685,-72.69052649999998,ASYLUM HILL,35,white,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
185,2013-11-08,17:00:00,airport rd at locust,41.7383236,-72.66638540000001,SOUTH MEADOWS,55,hispanic,male,8b2fef1448,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Traffic Control Signal,W,H,N,V
220,2013-11-08,17:18:00,locust st at airport,41.7383236,-72.66638540000001,SOUTH MEADOWS,32,white,male,8b2fef1448,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,N,N,I
215,2013-11-08,17:35:00,I 84 at branard rd,41.4097479,-73.41583100000001,NA,34,white,male,8b2fef1448,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,N,N,I
175,2013-11-08,17:54:00,221 ledyard st,41.742409499999994,-72.66964639999998,SOUTH MEADOWS,53,hispanic,male,8b2fef1448,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Cell Phone,W,H,N,V
178,2013-11-08,17:58:00,450 wethersfield av,41.743596000000004,-72.67288149999999,SOUTH END,46,white,male,8b2fef1448,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
193,2013-11-08,20:08:00,MAIN ST AT CLEVELAND AV,41.793615100000004,-72.6656203,NORTHEAST,62,hispanic,male,a3c5e74ce1,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Traffic Control Signal,W,H,N,V
201,2013-11-08,20:18:00,714 windsor st,41.7866679,-72.6696089,CLAY-ARSENAL,23,black,male,0b60c2fddd,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Defective Lights,B,N,N,V
